t,x,y,z,q0,q1,q2,q3,q4,q5,q6
14.3605,0.361174,0.173288,0.499794,0.0527,-0.302118,0.304125,-2.14079,0.21732,1.25673,-0.38377
14.3705,0.363655,0.171134,0.499803,0.050321,-0.294944,0.300526,-2.13433,0.214755,1.25134,-0.376668
14.3805,0.365628,0.16931,0.49981,0.048408,-0.289306,0.297501,-2.12923,0.212609,1.24695,-0.370772
14.3905,0.367966,0.167007,0.49982,0.046114,-0.282703,0.293706,-2.12323,0.209927,1.24161,-0.363483
14.4005,0.370021,0.164845,0.499828,0.044073,-0.276977,0.290163,-2.118,0.207424,1.23681,-0.356797
14.4105,0.371811,0.162844,0.499836,0.042276,-0.272052,0.286896,-2.11348,0.205114,1.23252,-0.350748
14.4205,0.373732,0.160563,0.499845,0.040326,-0.266836,0.283183,-2.10869,0.202483,1.22782,-0.344006
14.4305,0.37558,0.158222,0.499853,0.038426,-0.261892,0.279385,-2.10412,0.199782,1.22317,-0.337256
14.4405,0.377526,0.15558,0.499863,0.036398,-0.25677,0.275106,-2.09937,0.196721,1.21814,-0.329844
14.4505,0.37905,0.153368,0.499872,0.034787,-0.252825,0.271529,-2.09571,0.194149,1.21409,-0.323801
14.4605,0.380668,0.150861,0.49988,0.033052,-0.248703,0.267479,-2.09187,0.19122,1.20966,-0.317118
14.4705,0.382206,0.148305,0.499889,0.031375,-0.244857,0.26335,-2.08827,0.188215,1.20532,-0.310482
14.4805,0.383663,0.145704,0.499898,0.029757,-0.241286,0.259147,-2.08494,0.185138,1.20106,-0.3039
14.4905,0.385038,0.143056,0.499907,0.0282,-0.237991,0.254867,-2.08185,0.181979,1.19688,-0.297389
14.5005,0.386453,0.140094,0.499917,0.026557,-0.234684,0.250074,-2.07875,0.178414,1.19239,-0.290317
14.5105,0.387651,0.137358,0.499926,0.025129,-0.231966,0.245642,-2.07621,0.17509,1.18839,-0.283981
14.5205,0.388654,0.134864,0.499934,0.023896,-0.229754,0.241595,-2.07414,0.172032,1.18487,-0.27836
14.5305,0.389784,0.131776,0.499944,0.022458,-0.227351,0.236576,-2.07191,0.168211,1.18066,-0.271603
14.5405,0.390718,0.128937,0.499953,0.021216,-0.225451,0.231951,-2.07015,0.164664,1.17693,-0.265567
14.5505,0.391482,0.126358,0.499961,0.020151,-0.22397,0.22774,-2.06878,0.161415,1.17364,-0.260227
14.5605,0.392317,0.123179,0.499971,0.018917,-0.222455,0.222535,-2.06741,0.157373,1.16972,-0.253821
14.5705,0.392918,0.120556,0.499978,0.017963,-0.221453,0.21823,-2.06652,0.15401,1.16658,-0.248682
14.5805,0.393553,0.117331,0.499988,0.016862,-0.220517,0.21292,-2.06571,0.14984,1.16284,-0.242524
14.5905,0.394033,0.114383,0.499996,0.015925,-0.219939,0.208049,-2.06526,0.145995,1.15952,-0.237045
14.6005,0.394386,0.111716,0.500004,0.015131,-0.219639,0.20363,-2.06506,0.14249,1.1566,-0.232213
14.6105,0.394716,0.108445,0.500012,0.014225,-0.219552,0.19819,-2.06511,0.138157,1.1531,-0.226433
14.6205,0.394902,0.105761,0.500019,0.013535,-0.219708,0.19371,-2.06538,0.134574,1.1503,-0.221806
14.6305,0.395026,0.102472,0.500027,0.012753,-0.220174,0.188199,-2.06598,0.130151,1.14694,-0.216275
14.6405,0.395041,0.0994792,0.500034,0.012099,-0.220856,0.183163,-2.06679,0.126097,1.14395,-0.211359
14.6505,0.394962,0.0964877,0.500041,0.011497,-0.221779,0.178109,-2.06785,0.122021,1.14101,-0.206546
14.6605,0.394812,0.0937994,0.500047,0.011,-0.222814,0.173548,-2.069,0.118338,1.13841,-0.202296
14.6705,0.394527,0.0905204,0.500053,0.010446,-0.224337,0.167961,-2.07068,0.113823,1.13529,-0.197207
14.6805,0.394169,0.0875488,0.500058,0.009993,-0.225967,0.162874,-2.07245,0.109709,1.13248,-0.192675
14.6905,0.393719,0.0845888,0.500063,0.009585,-0.227825,0.157784,-2.07446,0.105593,1.12971,-0.188228
14.7005,0.393236,0.0819391,0.500067,0.009256,-0.229689,0.153206,-2.07646,0.101897,1.12724,-0.184291
14.7105,0.392611,0.0790116,0.500071,0.008931,-0.231971,0.148125,-2.07889,0.097798,1.12452,-0.179986
14.7205,0.391896,0.0761048,0.500075,0.008646,-0.234471,0.143055,-2.08154,0.093717,1.12182,-0.175748
14.7305,0.39109,0.0732215,0.500077,0.0084,-0.237186,0.138,-2.0844,0.089658,1.11912,-0.171572
14.7405,0.3901,0.0700796,0.50008,0.008171,-0.240416,0.132462,-2.0878,0.085226,1.11616,-0.167042
14.7505,0.38921,0.0675362,0.500081,0.008015,-0.243245,0.127954,-2.09076,0.081635,1.11375,-0.163377
14.7605,0.388138,0.0647396,0.500082,0.007872,-0.246582,0.122972,-2.09423,0.077682,1.11105,-0.159345
14.7705,0.386738,0.0614298,0.500083,0.007739,-0.250849,0.11704,-2.09866,0.073003,1.10781,-0.154553
14.7805,0.385736,0.0592551,0.500082,0.007674,-0.253849,0.113119,-2.10177,0.069929,1.10564,-0.151379
14.7905,0.384273,0.0563068,0.500081,0.00761,-0.258174,0.107774,-2.10622,0.065768,1.10264,-0.147037
14.8005,0.382857,0.0536734,0.50008,0.007576,-0.2623,0.10297,-2.11045,0.062058,1.0999,-0.143103
14.8105,0.381514,0.0513431,0.500078,0.007563,-0.26617,0.098694,-2.11441,0.058784,1.09741,-0.13957
14.8205,0.379947,0.0488003,0.500075,0.007566,-0.27064,0.094001,-2.11896,0.055222,1.09461,-0.135648
14.8305,0.377961,0.0458152,0.500071,0.007593,-0.276241,0.088453,-2.12463,0.051056,1.0912,-0.130943
14.8405,0.376399,0.0436263,0.500068,0.007627,-0.280606,0.084357,-2.12903,0.048016,1.0886,-0.127409
14.8505,0.374777,0.0414826,0.500064,0.00767,-0.285106,0.080322,-2.13355,0.045054,1.08596,-0.123866
14.8605,0.372713,0.0389267,0.500059,0.007735,-0.29079,0.075478,-2.13923,0.041545,1.08269,-0.119519
14.8705,0.370761,0.036665,0.500054,0.007802,-0.29613,0.071161,-2.14454,0.038464,1.07965,-0.115549
14.8805,0.368944,0.034683,0.500048,0.007867,-0.301072,0.067353,-2.14943,0.035786,1.07687,-0.111957
14.8905,0.366863,0.032543,0.500042,0.007944,-0.306709,0.063212,-2.15498,0.032922,1.07373,-0.107941
14.9005,0.364716,0.0304696,0.500036,0.008023,-0.312498,0.05917,-2.16065,0.030179,1.07054,-0.103896
14.9105,0.362506,0.0284643,0.500029,0.008101,-0.318434,0.055232,-2.16643,0.027561,1.06728,-0.099819
14.9205,0.360005,0.0263407,0.500021,0.008186,-0.325131,0.051026,-2.17291,0.024833,1.06363,-0.095297
14.9305,0.357669,0.0244861,0.500013,0.008259,-0.331367,0.047322,-2.17891,0.022494,1.06024,-0.09115
14.9405,0.355518,0.0228799,0.500006,0.00832,-0.337097,0.044089,-2.1844,0.020506,1.05714,-0.087389
14.9505,0.353078,0.0211681,0.499998,0.008382,-0.343589,0.040614,-2.19057,0.018435,1.05364,-0.083174
14.9605,0.350585,0.0195335,0.49999,0.008435,-0.350212,0.037266,-2.19684,0.016512,1.05008,-0.078923
14.9705,0.347785,0.0178271,0.499981,0.008483,-0.357645,0.033736,-2.20382,0.014571,1.04608,-0.074206
14.9805,0.345191,0.0163611,0.499973,0.008515,-0.364531,0.030671,-2.21024,0.012972,1.04239,-0.06988
14.9905,0.342818,0.0151124,0.499966,0.008533,-0.37083,0.028034,-2.21608,0.011671,1.03902,-0.065956
15.0005,0.339872,0.0136782,0.499957,0.008541,-0.378657,0.024971,-2.22329,0.01026,1.03483,-0.061126
15.0105,0.336879,0.0123463,0.499947,0.008531,-0.386618,0.022089,-2.23057,0.009051,1.03058,-0.05626
15.0205,0.334676,0.0114437,0.499941,0.008514,-0.392488,0.02011,-2.2359,0.008303,1.02746,-0.0527
15.0305,0.331891,0.0103935,0.499933,0.008478,-0.399922,0.017778,-2.24261,0.007524,1.02351,-0.048229
15.0405,0.328788,0.00933942,0.499923,0.00842,-0.408218,0.015398,-2.25004,0.006872,1.0191,-0.043287
15.0505,0.326226,0.00855722,0.499917,0.008359,-0.415091,0.013599,-2.25615,0.0065,1.01547,-0.039229
15.0605,0.323067,0.00770081,0.499908,0.008267,-0.423592,0.011587,-2.26365,0.006249,1.01099,-0.034257
15.0705,0.320169,0.00701735,0.499901,0.008167,-0.431416,0.009938,-2.2705,0.006217,1.00687,-0.029729
15.0805,0.317543,0.00648042,0.499894,0.008065,-0.438532,0.008603,-2.27669,0.00635,1.00315,-0.025652
15.0905,0.31461,0.00597106,0.499886,0.007936,-0.446513,0.00729,-2.28357,0.00668,0.998998,-0.021126
15.1005,0.311661,0.00555421,0.49988,0.007794,-0.454572,0.006157,-2.29047,0.007205,0.994831,-0.016611
15.1105,0.308107,0.00517604,0.499872,0.007607,-0.464339,0.005039,-2.29876,0.008092,0.989821,-0.011215
15.1205,0.305434,0.00498036,0.499866,0.007456,-0.471726,0.004376,-2.30498,0.008945,0.986068,-0.007193
15.1305,0.302459,0.00485209,0.499859,0.007278,-0.479994,0.00382,-2.31188,0.010084,0.981902,-0.002753
15.1405,0.29948,0.00481637,0.499854,0.007091,-0.48832,0.003453,-2.31878,0.011423,0.977752,0.001646
15.1505,0.296801,0.00486437,0.499849,0.006917,-0.495858,0.003288,-2.32497,0.012801,0.974039,0.005565
15.1605,0.293823,0.00500728,0.499843,0.006719,-0.504282,0.00329,-2.33183,0.01453,0.969934,0.009867
15.1705,0.290555,0.00527241,0.499838,0.006498,-0.5136,0.003519,-2.33935,0.016668,0.965461,0.014527
15.1805,0.287887,0.00557256,0.499833,0.006316,-0.521258,0.003883,-2.34547,0.018602,0.961842,0.018273
15.1905,0.28464,0.00604172,0.499828,0.006097,-0.530652,0.004546,-2.35292,0.021192,0.957483,0.02276
15.2005,0.281703,0.00656526,0.499824,0.005902,-0.539221,0.005359,-2.35964,0.023763,0.953586,0.026743
15.2105,0.278782,0.00718118,0.49982,0.005715,-0.547812,0.006373,-2.36632,0.026541,0.949758,0.030625
15.2205,0.275882,0.00788692,0.499816,0.005538,-0.556415,0.007585,-2.37294,0.029521,0.946018,0.034393
15.2305,0.273005,0.00868435,0.499812,0.005376,-0.565026,0.009,-2.3795,0.032706,0.94237,0.03804
15.2405,0.270438,0.00947889,0.499809,0.005244,-0.572777,0.010446,-2.38535,0.035746,0.939176,0.041209
15.2505,0.267331,0.0105481,0.499806,0.005106,-0.582244,0.012434,-2.39242,0.039683,0.935395,0.044926
15.2605,0.264818,0.0115021,0.499804,0.005014,-0.589979,0.014241,-2.39813,0.043083,0.932411,0.04783
15.2705,0.262057,0.0126456,0.499802,0.004939,-0.598555,0.01644,-2.4044,0.047048,0.92922,0.050903
15.2805,0.259063,0.0140032,0.499799,0.004892,-0.607957,0.01909,-2.41119,0.051633,0.925871,0.054083
15.2905,0.256382,0.0153261,0.499797,0.004886,-0.616467,0.021706,-2.41726,0.056,0.922988,0.056779
15.3005,0.254006,0.0165881,0.499796,0.004915,-0.624089,0.024228,-2.42264,0.060086,0.920534,0.059038
15.3105,0.251407,0.018069,0.499795,0.004987,-0.63251,0.027217,-2.42851,0.0648,0.91797,0.061353
15.3205,0.248603,0.0197931,0.499795,0.00512,-0.641707,0.030731,-2.43483,0.070194,0.915356,0.063653
15.3305,0.246106,0.0214435,0.499794,0.005294,-0.649995,0.034125,-2.44045,0.075275,0.913186,0.065504
15.3405,0.243662,0.0231704,0.499794,0.005523,-0.658204,0.037705,-2.44595,0.080514,0.911221,0.067115
15.3505,0.24151,0.0247882,0.499794,0.005778,-0.665518,0.041083,-2.45078,0.085359,0.909638,0.068349
15.3605,0.239173,0.0266566,0.499794,0.00612,-0.673554,0.04501,-2.45601,0.090884,0.908089,0.069476
15.3705,0.236893,0.0285995,0.499795,0.006527,-0.681489,0.049119,-2.4611,0.096558,0.906768,0.07034
15.3805,0.234674,0.0306151,0.499796,0.007003,-0.689311,0.053407,-2.46604,0.102372,0.905689,0.070931
